Date,Open,Price,High,Low,Close,Volume,cpi
5/16/2018,93.73,83.7,94,93,93.45,298293.59,5.5579
5/15/2018,93.73,83.78,94.27,93.64,94,134270.4,5.5579
5/14/2018,93.73,83.69,94.36,93.36,93.91,242461.99,5.5579
5/10/2018,93.18,83.69,94.91,93.18,94,171172.09,5.5579
5/9/2018,95.09,83.6,95.82,92.64,93.73,166980,5.5579
5/8/2018,95.55,83.59,95.82,93.73,94.09,220476.29,5.5579
5/7/2018,95.91,83.58,96.45,95.36,95.55,143235.4,5.5579
5/3/2018,96,83.61,97.82,96,97.45,240901.09,5.5579
4/30/2018,97.73,83.68,98.18,95.55,95.91,264837.09,5.65293
4/26/2018,96.09,83.52,98.45,96.09,96.91,267106.39,5.65293
4/25/2018,96.27,83.67,97.27,96.18,96.55,65663.4,5.65293
4/24/2018,96.73,83.81,98.09,95.55,95.73,314048.89,5.65293
4/23/2018,97.09,83.81,97.64,96.09,96.36,184010.19,5.65293
4/19/2018,96.73,83.77,98.91,96.45,98.45,482883.49,5.65293
4/18/2018,97.18,83.82,97.18,96.36,96.73,97517.2,5.65293
4/17/2018,97.09,83.95,98.18,96.73,97.45,359385.39,5.65293
4/16/2018,95.82,83.81,97,95.36,96.73,210577.39,5.65293
4/12/2018,97,83.81,97.45,95,95.55,208404.89,5.65293
4/11/2018,97.18,83.81,97.91,96.45,96.91,292816.69,5.65293
4/10/2018,99.27,84.03,99.45,96,96.45,386637.89,5.65293
4/9/2018,98.64,84.5,99.45,98.18,98.91,720474.68,5.65293
4/5/2018,96.55,84.5,99.27,96.27,99.09,1185424.87,5.65293
4/4/2018,97.18,84.5,97.55,96.36,97,427430.29,5.65293
4/3/2018,97.73,84.5,99.36,96.18,96.55,1348674.76,5.65293
4/2/2018,96.36,84.5,97.64,95.09,97.09,999294.97,5.65293
3/29/2018,91.36,84.5,94,91.36,93.45,477758.59,5.733055
3/28/2018,92.27,84.5,92.27,90.91,91.18,217007.99,5.733055
3/27/2018,91.09,84.5,91.82,90.64,91,105834.3,5.733055
3/22/2018,92.91,84.5,93.09,91.27,92.64,141268.6,5.733055
3/21/2018,93.18,84.5,94.09,92.09,92.73,315363.39,5.733055
3/20/2018,93,84.5,94.55,92.45,93.73,320726.99,5.733055
3/19/2018,94.36,84.5,94.36,93,93.64,152432.5,5.733055
3/15/2018,91.82,84.5,94.82,91.82,94.36,413207.29,5.733055
3/14/2018,92.36,84.5,92.73,91.27,91.82,290853.19,5.733055
3/13/2018,93.73,84.5,93.91,90.82,91.36,261111.39,5.733055
3/12/2018,95.36,84.5,95.36,93.64,93.82,196408.29,5.733055
3/8/2018,94.18,84.5,94.91,94.09,94.55,180702.49,5.733055
3/7/2018,95.82,84.5,95.91,93.45,94.55,1081962.17,5.733055
3/6/2018,96,84.5,96.55,95.36,95.64,377853.29,5.733055
3/5/2018,96.45,83.81,97.64,95.73,96,422751.99,5.733055
3/1/2018,95.73,83.8,96.36,95.36,96,478349.29,5.733055
2/28/2018,96.36,83.8,97.64,94.55,95.64,730244.88,5.764121
2/27/2018,96.18,83.9,97.09,95,96.45,775677.08,5.764121
2/26/2018,96.18,83.97,97.45,94.18,95.36,536386.38,5.764121
2/22/2018,97.09,83.83,98.82,96.55,96.73,471486.39,5.764121
2/20/2018,97.82,83.83,98.36,96,96.27,914126.37,5.764121
2/19/2018,98.36,83.8,98.64,96.55,97.09,598787.18,5.764121
2/15/2018,101.64,83.75,102.18,99.09,99.82,714166.18,5.764121
2/14/2018,99.36,84.5,102.27,99.36,101.18,1578659.45,5.764121
2/13/2018,99.45,84.5,100,98.36,98.82,672311.18,5.764121
2/12/2018,101.45,84.5,101.82,98.82,99.36,331478.39,5.764121
2/8/2018,101.64,84.5,102.36,100.27,101.64,724058.48,5.764121
2/7/2018,99.27,84.5,103.18,98.27,101,2765805.82,5.764121
2/6/2018,99.27,84.5,100.82,98.91,99.27,880511.47,5.764121
2/5/2018,97.09,84.5,100.09,95.91,99.18,2131354.44,5.764121
2/1/2018,96.82,84.6,97.27,96.18,97.09,391202.89,5.764121
1/31/2018,96.36,84.53,98,94.64,96.73,428954.89,5.917338
1/30/2018,99,84.53,99.27,95.45,96.27,576938.98,5.917338
1/29/2018,98.27,84.65,99.55,96.27,98.64,797978.48,5.917338
1/25/2018,100.09,84.65,100.36,98.36,99.27,853062.07,5.917338
1/24/2018,100.18,83.8,102.36,99.27,100.36,1832046.65,5.917338
1/23/2018,97.73,84.65,100.73,97.27,100.09,4010209.38,5.917338
1/22/2018,97.73,84.65,98.64,95.55,97.27,847118.77,5.917338
1/18/2018,93.73,84.5,94.36,93,93.73,265049.39,5.917338
1/17/2018,93.64,83.79,94.64,92.73,93.73,267104.19,5.917338
1/16/2018,92.27,84.5,94.55,91.82,93.64,74360,5.917338
1/15/2018,94.45,84.5,94.45,91.91,92.27,346624.29,5.917338
1/11/2018,94.18,84.5,95.55,94,95.18,219179.39,5.917338
1/10/2018,94.91,83.77,95.36,94,94.73,128620.8,5.917338
1/9/2018,94.55,83.79,95.91,94,94.27,240992.39,5.917338
1/8/2018,94.55,84.8,95.27,93.45,93.64,155586.2,5.917338
1/4/2018,94.55,84.8,95.64,94,95.36,143425.7,5.917338
1/3/2018,95.45,84.8,95.55,93.64,93.91,478542.89,5.917338
1/2/2018,95.36,84.18,96.73,94.36,94.55,250627.29,5.917338
1/1/2018,95.18,83.16,96.36,93.82,94.55,112062.5,5.917338
12/28/2017,92.64,84.73,95.73,92.55,94.36,344084.39,5.915212
12/27/2017,92.91,84.73,93.64,91.36,93,352557.69,5.915212
12/26/2017,93.09,84.73,93.64,91.91,93.36,97502.9,5.915212
12/21/2017,93.64,83.03,94.27,93.64,93.73,105567,5.915212
12/20/2017,94.09,84.73,94.45,93.82,93.91,202824.59,5.915212
12/19/2017,95.18,84.6,95.18,93.91,94.09,228431.49,5.915212
12/18/2017,94.73,84.6,95.45,94.45,94.64,282746.19,5.915212
12/14/2017,95.27,84.6,96.18,94.09,95.45,238028.99,5.915212
12/13/2017,94.82,84.6,95.73,94.27,94.91,583549.98,5.915212
12/12/2017,94.55,84.6,95.73,93.73,93.91,353118.69,5.915212
12/11/2017,93.73,84.55,95,93.55,94.27,638522.48,5.915212
12/7/2017,94.09,84.55,94.36,93.73,94,302466.99,5.915212
12/6/2017,93.82,83.06,95,93.64,93.91,459688.89,5.915212
12/5/2017,94.82,83.02,95.64,93.64,93.91,363392.69,5.915212
12/4/2017,94.45,83.01,96.73,93.09,94.36,859190.17,5.915212
11/30/2017,95.36,83.03,96.36,94.09,94.45,305868.19,5.903065
11/29/2017,94.27,83.04,95.73,93.45,95.45,289846.69,5.903065
11/28/2017,94.91,83.05,96.36,94.18,94.73,409697.19,5.903065
11/27/2017,98.18,82.95,98.18,94.36,95,1002510.27,5.903065
11/23/2017,97.18,83.05,98.45,95.82,97.27,392508.59,5.903065
11/22/2017,99.09,83,99.09,95.45,96.09,596808.28,5.903065
11/21/2017,97.45,83.01,100.55,97.45,98.36,1522647.46,5.903065
11/20/2017,98.45,83.05,100.55,98.09,98.45,1521239.46,5.903065
11/16/2017,95.91,83.05,100,95.91,97.18,416007.89,5.903065
11/14/2017,97.55,83.04,99.36,94.55,96.36,567758.38,5.903065
11/13/2017,99.09,84.01,99.82,95.45,97,282279.79,5.903065
11/9/2017,95.55,83.05,100.45,95.55,99.64,2133770.04,5.903065
11/8/2017,90.55,83.05,97.27,90.45,95.55,731286.58,5.903065
11/7/2017,89.55,83.03,91.82,89.55,90.36,289570.59,5.903065
11/6/2017,88.91,83.01,90.91,88.91,90,290045.79,5.903065
11/2/2017,88.45,83.03,92.45,88.18,91.64,499289.99,5.903065
11/1/2017,88.36,83.03,89.09,87.64,88.36,539174.88,5.903065
10/31/2017,88.73,83.01,90,86.91,88.55,321256.09,5.953732
10/30/2017,83.64,83.03,89.55,83.64,88.73,634245.68,5.953732
10/26/2017,93.18,83.01,93.18,87.18,87.55,1223771.96,5.953732
10/25/2017,94.55,83.04,95.27,93.45,94.45,310522.29,5.953732
10/24/2017,95.45,83.03,95.73,92.27,93.36,673241.78,5.953732
10/23/2017,96.36,83.03,96.36,95,95.27,272034.39,5.953732
10/19/2017,97.27,83.04,98.27,96.64,97,230655.69,5.953732
10/18/2017,98.18,83.03,98.82,97.27,97.64,246409.89,5.953732
10/17/2017,99,83.02,99,97.36,98.09,271281.99,5.953732
10/16/2017,98.18,83.05,99.55,97.18,97.73,642211.88,5.953732
10/12/2017,98.27,83.02,98.55,96.09,97.27,705972.28,5.953732
10/11/2017,100,83.01,100,96.73,98.09,677905.78,5.953732
10/10/2017,101.36,83.02,101.36,97.09,97.36,700300.68,5.953732
10/9/2017,101.09,83.04,101.73,99.55,100.82,1504814.26,5.953732
10/5/2017,97.09,83.06,99.45,97.09,98.18,892119.77,5.953732
10/4/2017,95.45,83.01,97.27,93.64,96.18,527899.88,5.953732
10/3/2017,95.45,83.14,97.55,92.64,93.36,912059.47,5.953732
10/2/2017,99.82,82.98,99.82,94.55,94.73,688236.98,5.953732
9/28/2017,96.82,83.14,98.09,96.27,97.09,541964.48,6.004123
9/27/2017,97.36,83.01,98.18,96.64,97.64,607085.58,6.004123
9/26/2017,99.36,83.01,99.91,97.27,97.55,444399.99,6.004123
9/25/2017,99.55,82.92,99.55,98.55,99,280875.09,6.004123
9/21/2017,97.73,83.08,99.91,97.55,98.36,314740.79,6.004123
9/20/2017,99.55,83,100,98.18,98.27,512396.48,6.004123
9/19/2017,100.09,83,100.55,98.18,99,688392.08,6.004123
9/18/2017,102.64,83,102.64,100.36,100.91,769958.18,6.004123
9/14/2017,98.36,83,103,98.36,102.45,2057822.74,6.004123
9/13/2017,97.55,83.01,99.09,97.55,98.09,581322.48,6.004123
9/12/2017,100.45,83.01,100.82,97.91,98.82,375052.69,6.004123
9/11/2017,97.27,83.01,101.64,97.27,99.73,988774.57,6.004123
9/7/2017,96.91,83.09,98.18,96.27,97.82,990155.07,6.004123
9/6/2017,98.64,82.97,98.82,96.55,96.82,994423.07,6.004123
9/5/2017,98,82.89,99.09,98,98.64,540171.48,6.004123
9/4/2017,99.91,82.81,99.91,98.27,98.45,336730.89,6.004123
8/31/2017,98.09,82.9,99.18,97.82,98.55,959738.97,5.894013
8/30/2017,97.91,82.92,98.91,97.36,98.36,904340.77,5.894013
8/29/2017,96.36,82.87,98,96.36,97.82,604869.08,5.894013
8/28/2017,95.91,82.87,96.82,95.45,96.18,516060.58,5.894013
8/24/2017,96.36,82.86,97.27,95.45,96.82,576095.28,5.894013
8/23/2017,97.27,82.83,97.27,95.45,95.82,610134.78,5.894013
8/22/2017,97.18,82.8,97.73,96.45,97,499843.29,5.894013
8/21/2017,98,82.8,98,96.55,96.82,389716.79,5.894013
8/17/2017,98.45,82.8,98.45,96.27,96.45,1064771.37,5.894013
8/16/2017,97.91,82.78,97.91,96.64,97.18,647902.18,5.894013
8/10/2017,98.73,82.81,99.45,98.55,98.82,343836.89,5.894013
8/9/2017,99.09,82.8,99.55,98.64,98.91,895639.77,5.894013
8/8/2017,99.09,82.81,99.82,98.27,98.82,474437.69,5.894013
8/7/2017,99.55,82.79,100,98.64,98.82,882184.57,5.894013
8/3/2017,100.91,82.65,102.18,99.82,100.09,831992.68,5.894013
8/2/2017,101.09,82.76,103.18,100.36,100.55,698861.88,5.894013
8/1/2017,101.55,82.67,102.09,101.18,101.36,452587.29,5.894013
7/31/2017,101.82,82.92,102.36,101.09,101.55,871841.27,5.634861
7/27/2017,102,82.61,102.27,100.91,101.45,657544.78,5.634861
7/26/2017,101.82,82.58,103.55,101.64,102,617371.68,5.634861
7/25/2017,102.36,82.6,102.64,101.64,101.73,671190.28,5.634861
7/24/2017,102.27,82.48,102.64,101.73,101.91,625908.78,5.634861
7/20/2017,101.64,82.42,102.82,101.64,102.36,500882.79,5.634861
7/19/2017,103.64,82.49,103.64,101.82,101.91,1691729.55,5.634861
7/18/2017,103.91,82.33,104.18,103.09,103.18,980082.37,5.634861
7/17/2017,103.55,82.35,104.55,102.73,103.64,1050900.37,5.634861
7/13/2017,103.45,82.35,103.64,102.64,102.91,1647183.95,5.634861
7/12/2017,104.45,82.04,104.45,103.45,103.55,729869.78,5.634861
7/11/2017,105.09,84.96,105.45,104.18,104.36,1427478.76,5.634861
7/10/2017,105.82,84.72,106.36,104.64,104.82,1404181.86,5.634861
7/6/2017,103.64,81.43,104.27,103.27,103.73,1048633.27,5.634861
7/5/2017,103.36,83.85,104.09,103.09,103.73,1171409.77,5.634861
7/4/2017,104.09,83.85,104.55,102.91,103.27,1254798.56,5.634861
7/3/2017,102.73,83.2,104.18,102.36,103.91,1655147.95,5.634861
6/29/2017,103.55,83.44,103.64,102.45,102.73,1131684.37,5.869546
6/28/2017,103.82,83.4,103.91,103.09,103.45,1566845.45,5.869546
6/22/2017,103.73,83.33,104.27,102.91,103.45,854547.07,5.869546
6/21/2017,103,83.33,104.36,103,104,1418037.46,5.869546
6/20/2017,102.45,82.99,103.36,102.45,103.18,1156149.47,5.869546
6/19/2017,103.36,83.25,103.36,102.27,102.45,908652.77,5.869546
6/15/2017,101.91,82.84,103,101.45,102.64,898395.27,5.869546
6/14/2017,102.73,83.18,102.91,101.55,101.91,654001.68,5.869546
6/13/2017,102.91,83.18,103.55,102.27,102.45,580814.28,5.869546
6/12/2017,104.09,82.81,104.18,102.45,102.64,952191.87,5.869546
6/8/2017,104,83.16,104.64,103.73,104.45,2346621.13,5.869546
6/7/2017,103,83.16,104.09,102.18,104,3254951.6,5.869546
6/6/2017,102.73,82.9,104.27,102.55,102.73,1238145.66,5.869546
6/5/2017,100.27,83.1,103.45,99.09,103,2327148.93,5.869546
6/1/2017,99,82.89,100.45,97.91,100,1108050.87,5.869546
5/31/2017,98.36,83.1,99.09,97.91,98.36,542018.38,5.743228
5/30/2017,98.73,82.55,99.09,97.82,98,287636.79,5.743228
5/29/2017,99.73,82.44,99.73,97.91,98.36,509738.88,5.743228
5/25/2017,100,80.89,101.27,99.45,100,536226.88,5.743228
5/24/2017,98,80.92,100,97.27,99.73,804616.98,5.743228
5/23/2017,98.36,80.9,99.36,96.45,97.36,749940.38,5.743228
5/22/2017,96,81.56,98.18,96,97.27,678229.18,5.743228
5/18/2017,97.36,82.06,98.36,95.73,96,448941.89,5.743228
5/17/2017,95.45,82.05,98.82,95.45,97.91,779814.18,5.743228
5/16/2017,98.45,80.89,99.09,95.09,96,1049574.87,5.743228
5/15/2017,99.64,82.11,99.82,98,98.27,690340.18,5.743228
5/11/2017,99.73,81.5,100.36,99.55,99.91,669761.38,5.743228
5/9/2017,99.82,81.96,100.55,99.45,100,533470.28,5.743228
5/8/2017,99.18,81.96,101.09,98.64,100,628104.38,5.743228
5/4/2017,97.73,82.21,99.45,97,97.73,882895.17,5.743228
5/3/2017,99.27,81.47,100.18,97.36,98,860994.17,5.743228
5/2/2017,101.64,81.98,101.64,98.09,98.45,1441961.36,5.743228
4/27/2017,102.73,81.98,104.45,101.18,101.82,1575205.45,5.488651
4/26/2017,100.73,80.85,103.36,100.18,101.82,717865.48,5.488651
4/25/2017,101.27,82.13,101.82,100.64,100.73,761316.58,5.488651
4/24/2017,101.45,80.82,102.09,100.18,100.64,1009221.37,5.488651
4/20/2017,102.82,80.8,103.55,101.82,103,1237619.86,5.488651
4/19/2017,102.36,82.05,103.36,102.27,102.91,1258932.36,5.488651
4/18/2017,103.91,81.8,104,102.09,102.82,1018832.07,5.488651
4/17/2017,101.73,82.08,103.82,99.91,102.73,1900971.54,5.488651
4/13/2017,103.64,81.57,104.36,102.73,103.27,962934.47,5.488651
4/12/2017,104.55,81.37,104.91,101.27,103.36,1894495.84,5.488651
4/11/2017,105,81.35,106.36,103.09,103.91,1972624.44,5.488651
4/10/2017,105.91,81.31,106.27,103.09,105,1719922.55,5.488651
4/6/2017,108.09,81.23,108.91,106.82,107.73,2075982.64,5.488651
4/5/2017,106.45,81.33,109.09,104.55,107.82,3159615.71,5.488651
4/4/2017,103.55,81.2,107.27,103.55,106.45,3713691.19,5.488651
4/3/2017,100.91,81.13,103.64,100.36,102.82,3484567.8,5.488651
3/30/2017,101.36,81.2,101.82,100.09,100.36,2392319.53,5.428135
3/29/2017,99.91,81.12,102.18,99.91,101.18,2915201.21,5.428135
3/28/2017,99.64,81.19,100.09,98.73,99.91,2308432.43,5.428135
3/27/2017,98.18,81.26,99.82,96.36,98.64,1798352.55,5.428135
3/23/2017,99.55,81.15,100.64,97.64,98.09,2618140.72,5.428135
3/22/2017,94.55,80.95,99.27,94.45,98.82,2990018.81,5.428135
3/21/2017,96.36,80.76,97,93.82,94.64,2007740.84,5.428135
3/20/2017,97.27,80.95,97.73,95.45,96.27,1787983.95,5.428135
3/16/2017,92.73,80.88,94.55,92.27,94.18,2135776.44,5.428135
3/15/2017,90.36,80.98,92.82,90.18,92.55,1939485.84,5.428135
3/14/2017,90.18,80.97,91.36,89.18,90.27,1196148.77,5.428135
3/13/2017,92.91,80.76,93.45,90.36,90.82,1727994.35,5.428135
3/9/2017,87.55,80.93,90.82,87.55,89.64,3454733.6,5.428135
3/8/2017,85.45,80.76,87.36,85.09,87.27,2367639.93,5.428135
3/7/2017,84.55,81.23,85.91,84.55,85.45,1390753.06,5.428135
3/6/2017,83.73,81.33,85.45,83.73,84.45,1023277.17,5.428135
3/2/2017,84.09,80.71,84.55,83.91,84.45,1208578.76,5.428135
3/1/2017,84.09,81.12,84.45,83.91,84.18,1145940.37,5.428135
2/28/2017,84,81.22,84.27,83.55,83.91,770772.18,5.302586
2/27/2017,84.27,80.82,84.36,83.73,83.91,732373.38,5.302586
2/23/2017,84.09,80.71,85.36,83.82,84.27,895709.07,5.302586
2/22/2017,83.64,80.77,84.55,83.27,83.73,1658505.15,5.302586
2/20/2017,84.55,80.75,84.73,83.18,83.55,1017659.47,5.302586
2/16/2017,84.45,80.9,85,83.45,83.73,1561169.45,5.302586
2/15/2017,85.45,81.36,85.82,83.36,83.55,1441648.96,5.302586
2/14/2017,85.45,81.4,86.64,84.73,85.36,2934071.71,5.302586
2/13/2017,82.82,81.47,85.45,82.45,85.36,5578454.04,5.302586
2/9/2017,79.64,81.45,81.36,79.27,81.18,1247661.76,5.302586
2/8/2017,79.91,81.21,80.18,79.09,79.64,843948.58,5.302586
2/7/2017,79.09,80.89,79.64,78.73,79.45,839467.18,5.302586
2/6/2017,79.91,80.68,80.45,79,79.27,769058.38,5.302586
2/2/2017,79.73,80.8,79.82,78.18,78.27,736081.48,5.302586
2/1/2017,79.18,80.83,80.55,79.09,79.91,860146.07,5.302586
1/31/2017,79.82,80.86,80.82,79.09,79.27,1305747.26,5.19086
1/30/2017,81.82,80.8,82.18,79.09,79.64,1400420.96,5.19086
1/26/2017,79.91,80.83,84.55,79.55,83.27,3752612.49,5.19086
1/25/2017,80.27,80.81,81.45,79.55,79.91,2093228.44,5.19086
1/24/2017,79.27,80.82,79.91,78.64,79.27,1924546.74,5.19086
1/23/2017,79.82,80.78,80.18,79.09,79.27,1611838.75,5.19086
1/19/2017,79.73,80.79,80.18,78.55,79.45,2024782.04,5.19086
1/18/2017,78.82,80.8,81.82,78.82,79.55,2975375.61,5.19086
1/17/2017,78.64,80.84,80,77.73,78.73,2249674.83,5.19086
1/16/2017,79.09,80.85,79.64,78,78.27,1411097.56,5.19086
1/12/2017,77.55,80.7,78.27,76.82,77.09,1459246.76,5.19086
1/11/2017,79.55,80.91,79.64,77.45,77.82,1065073.87,5.19086
1/10/2017,79.91,80.9,81.36,78.91,79.18,1789669.15,5.19086
1/9/2017,76.55,80.83,79.55,76.55,79.45,3654804.89,5.19086
1/5/2017,76.91,80.82,79.27,76.91,78.73,2899761.61,5.19086
1/4/2017,76.36,80.86,77.27,75.36,76.73,1761007.55,5.19086
1/3/2017,76.36,80.81,76.82,75.55,75.91,2705044.02,5.19086
1/2/2017,73.91,80.74,76.64,73.91,76.27,1611996.05,5.19086
12/29/2016,73.09,80.76,74.45,73.09,73.45,872870.87,5.149804
12/28/2016,73.64,80.8,74.09,72.91,73.18,848312.27,5.149804
12/27/2016,74,80.71,74.45,72.73,72.91,1080678.47,5.149804
12/26/2016,73,80.73,74.45,73,73.64,682881.08,5.149804
12/22/2016,73,80.72,73.82,72.82,73.09,409567.39,5.149804
12/21/2016,73,80.69,73.82,72.91,73.09,264526.89,5.149804
